127.0.0.1 - - [01/Jun/2026:21:47:44 -0300] "HEAD /jcr-storage-server/documents/256224838607ef4fe9a1d646480d2200d0bacd1f HTTP/1.1" 404 -
127.0.0.1 - - [01/Jun/2026:21:47:44 -0300] "PUT /jcr-storage-server/documents/256224838607ef4fe9a1d646480d2200d0bacd1f HTTP/1.1" 204 -
127.0.0.1 - - [01/Jun/2026:21:47:45 -0300] "HEAD /jcr-storage-server/documents/256224838607ef4fe9a1d646480d2200d0bacd1f HTTP/1.1" 200 -
127.0.0.1 - - [01/Jun/2026:21:47:45 -0300] "HEAD /jcr-storage-server/documents/4241d4b45759d1d8c4a1c88b1385601bc4e62bec HTTP/1.1" 404 -
127.0.0.1 - - [01/Jun/2026:21:47:45 -0300] "PUT /jcr-storage-server/documents/4241d4b45759d1d8c4a1c88b1385601bc4e62bec HTTP/1.1" 204 -
127.0.0.1 - - [01/Jun/2026:21:47:45 -0300] "HEAD /jcr-storage-server/documents/4241d4b45759d1d8c4a1c88b1385601bc4e62bec HTTP/1.1" 200 -
127.0.0.1 - - [01/Jun/2026:21:47:46 -0300] "HEAD /jcr-storage-server/documents/f788ae18d38183a528ec2c3bae8134de6cef799f HTTP/1.1" 404 -
127.0.0.1 - - [01/Jun/2026:21:47:46 -0300] "PUT /jcr-storage-server/documents/f788ae18d38183a528ec2c3bae8134de6cef799f HTTP/1.1" 204 -
127.0.0.1 - - [01/Jun/2026:21:47:46 -0300] "HEAD /jcr-storage-server/documents/f788ae18d38183a528ec2c3bae8134de6cef799f HTTP/1.1" 200 -
127.0.0.1 - - [01/Jun/2026:21:47:47 -0300] "HEAD /jcr-storage-server/documents/df6f0faf9490a4ccf1af3a13839dd44ef380443f HTTP/1.1" 404 -
